PE IR       SUBTECH     SPECTRUM    ASCII       PEDS        4.00        
   -1
G001-120C.asc
17/02/23
11:04:47.00
17/02/23
11:07:57.00
Administrator
Sample 125 By Administrator Date Thursday, February 23 2017
400.000000
#HDR
-1
-1
#GR
cm-1
A
1.0
0.0
4000.000000
-1.000000
3601
8
1.233528
-0.002131
#DATA
4000.000000	0.003792
3999.000000	0.003895
3998.000000	0.004006
3997.000000	0.004122
3996.000000	0.004236
3995.000000	0.004349
3994.000000	0.004465
3993.000000	0.004587
3992.000000	0.004709
3991.000000	0.004820
3990.000000	0.004918
3989.000000	0.005011
3988.000000	0.005111
3987.000000	0.005227
3986.000000	0.005353
3985.000000	0.005478
3984.000000	0.005588
3983.000000	0.005678
3982.000000	0.005753
3981.000000	0.005830
3980.000000	0.005926
3979.000000	0.006043
3978.000000	0.006174
3977.000000	0.006304
3976.000000	0.006424
3975.000000	0.006535
3974.000000	0.006638
3973.000000	0.006733
3972.000000	0.006819
3971.000000	0.006902
3970.000000	0.006987
3969.000000	0.007080
3968.000000	0.007179
3967.000000	0.007287
3966.000000	0.007406
3965.000000	0.007536
3964.000000	0.007664
3963.000000	0.007780
3962.000000	0.007887
3961.000000	0.007993
3960.000000	0.008104
3959.000000	0.008212
3958.000000	0.008303
3957.000000	0.008379
3956.000000	0.008457
3955.000000	0.008560
3954.000000	0.008697
3953.000000	0.008867
3952.000000	0.009062
3951.000000	0.009263
3950.000000	0.009450
3949.000000	0.009613
3948.000000	0.009765
3947.000000	0.009928
3946.000000	0.010110
3945.000000	0.010281
3944.000000	0.010391
3943.000000	0.010425
3942.000000	0.010421
3941.000000	0.010430
3940.000000	0.010469
3939.000000	0.010523
3938.000000	0.010586
3937.000000	0.010687
3936.000000	0.010857
3935.000000	0.011086
3934.000000	0.011319
3933.000000	0.011505
3932.000000	0.011639
3931.000000	0.011749
3930.000000	0.011862
3929.000000	0.011988
3928.000000	0.012109
3927.000000	0.012198
3926.000000	0.012245
3925.000000	0.012272
3924.000000	0.012336
3923.000000	0.012483
3922.000000	0.012716
3921.000000	0.012992
3920.000000	0.013247
3919.000000	0.013437
3918.000000	0.013553
3917.000000	0.013608
3916.000000	0.013624
3915.000000	0.013613
3914.000000	0.013578
3913.000000	0.013512
3912.000000	0.013419
3911.000000	0.013344
3910.000000	0.013362
3909.000000	0.013538
3908.000000	0.013890
3907.000000	0.014367
3906.000000	0.014890
3905.000000	0.015402
3904.000000	0.015910
3903.000000	0.016445
3902.000000	0.016976
3901.000000	0.017385
3900.000000	0.017553
3899.000000	0.017450
3898.000000	0.017179
3897.000000	0.016894
3896.000000	0.016706
3895.000000	0.016650
3894.000000	0.016679
3893.000000	0.016710
3892.000000	0.016700
3891.000000	0.016709
3890.000000	0.016860
3889.000000	0.017221
3888.000000	0.017716
3887.000000	0.018139
3886.000000	0.018352
3885.000000	0.018441
3884.000000	0.018607
3883.000000	0.018917
3882.000000	0.019218
3881.000000	0.019306
3880.000000	0.019161
3879.000000	0.018977
3878.000000	0.018956
3877.000000	0.019124
3876.000000	0.019339
3875.000000	0.019477
3874.000000	0.019582
3873.000000	0.019805
3872.000000	0.020203
3871.000000	0.020659
3870.000000	0.021021
3869.000000	0.021287
3868.000000	0.021567
3867.000000	0.021898
3866.000000	0.022184
3865.000000	0.022280
3864.000000	0.022179
3863.000000	0.022032
3862.000000	0.021961
3861.000000	0.021988
3860.000000	0.022086
3859.000000	0.022273
3858.000000	0.022621
3857.000000	0.023174
3856.000000	0.023871
3855.000000	0.024506
3854.000000	0.024949
3853.000000	0.025358
3852.000000	0.025832
3851.000000	0.026203
3850.000000	0.026285
3849.000000	0.026051
3848.000000	0.025606
3847.000000	0.025137
3846.000000	0.024802
3845.000000	0.024657
3844.000000	0.024698
3843.000000	0.024917
3842.000000	0.025295
3841.000000	0.025811
3840.000000	0.026400
3839.000000	0.026975
3838.000000	0.027496
3837.000000	0.027956
3836.000000	0.028343
3835.000000	0.028618
3834.000000	0.028735
3833.000000	0.028676
3832.000000	0.028475
3831.000000	0.028242
3830.000000	0.028119
3829.000000	0.028150
3828.000000	0.028261
3827.000000	0.028377
3826.000000	0.028524
3825.000000	0.028823
3824.000000	0.029349
3823.000000	0.029996
3822.000000	0.030537
3821.000000	0.030883
3820.000000	0.031190
3819.000000	0.031626
3818.000000	0.032158
3817.000000	0.032559
3816.000000	0.032659
3815.000000	0.032555
3814.000000	0.032481
3813.000000	0.032532
3812.000000	0.032633
3811.000000	0.032718
3810.000000	0.032814
3809.000000	0.032965
3808.000000	0.033166
3807.000000	0.033421
3806.000000	0.033810
3805.000000	0.034421
3804.000000	0.035203
3803.000000	0.035935
3802.000000	0.036393
3801.000000	0.036599
3800.000000	0.036805
3799.000000	0.037168
3798.000000	0.037573
3797.000000	0.037794
3796.000000	0.037748
3795.000000	0.037578
3794.000000	0.037490
3793.000000	0.037568
3792.000000	0.037741
3791.000000	0.037926
3790.000000	0.038108
3789.000000	0.038327
3788.000000	0.038618
3787.000000	0.038972
3786.000000	0.039352
3785.000000	0.039737
3784.000000	0.040141
3783.000000	0.040609
3782.000000	0.041158
3781.000000	0.041720
3780.000000	0.042187
3779.000000	0.042527
3778.000000	0.042815
3777.000000	0.043124
3776.000000	0.043465
3775.000000	0.043814
3774.000000	0.044182
3773.000000	0.044602
3772.000000	0.045087
3771.000000	0.045612
3770.000000	0.046151
3769.000000	0.046721
3768.000000	0.047335
3767.000000	0.047935
3766.000000	0.048432
3765.000000	0.048792
3764.000000	0.049102
3763.000000	0.049490
